"Type","Group","Class","Count","Template","Sample1","Sample2","Sample3"
"DESCRIPTION_TEMPLATE","444","업체상세","3","loc x 기준으로 x 운영 정보를 정리했습니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/incheon/ganghwa-gun/화도면/프리미엄테라피/index.html || 강화군 화도면 기준으로 프리미엄테라피 운영 정보를 정리했습니다. 60,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/incheon/michuhol-gu/문학동/프리미엄테라피/index.html || 미추홀구 문학동 기준으로 프리미엄테라피 운영 정보를 정리했습니다. 60,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/other/daegu/dalseo-gu/용산동/대구테라피/index.html || 달서구 용산동 기준으로 대구테라피 운영 정보를 정리했습니다. 80,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다."
"DESCRIPTION_TEMPLATE","445","업체상세","3","x 의 loc x 이용 안내입니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 가격과 이용시간 연락 방법을 확인해 필요한 내용을 loc 비교할 수 있습니다","shops/gyeonggi/icheon/마장면/love테라피/index.html || love테라피의 이천시 마장면 이용 안내입니다. 70,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/gyeonggi/paju/문산읍/한국미인테라피/index.html || 한국미인테라피의 파주시 문산읍 이용 안내입니다. 100,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/other/jeonju/wansan-gu/서신동/다온테라피/index.html || 다온테라피의 완산구 서신동 이용 안내입니다. 60,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다."
"DESCRIPTION_TEMPLATE","446","업체상세","3","x 관련 loc x 정보를 확인할 수 있습니다 n n 부터 확인되는 가격과 n n 코스 정보를 참고해 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/incheon/gyeyang-gu/계양동/love테라피/index.html || love테라피 관련 계양구 계양동 정보를 확인할 수 있습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/incheon/seohae-gu/검암경서동/love테라피/index.html || love테라피 관련 서해구 검암경서동 정보를 확인할 수 있습니다. 70,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/other/daejeon/jung-gu/은행선화동/S썸바디테라피/index.html || S썸바디테라피 관련 중구 은행선화동 정보를 확인할 수 있습니다. 50,000원부터 확인되는 가격과 60분·90분 코스 정보를 참고해 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다."
"DESCRIPTION_TEMPLATE","447","업체상세","3","x 의 loc x 이용 안내입니다 n n 부터 확인되는 가격 정보와 n n 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/gyeonggi/uijeongbu/고산동/한국미인테라피/index.html || 한국미인테라피의 의정부시 고산동 이용 안내입니다. 100,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/gyeonggi/uijeongbu/신곡동/love테라피/index.html || love테라피의 의정부시 신곡동 이용 안내입니다. 70,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/incheon/michuhol-gu/도화동/프리미엄테라피/index.html || 프리미엄테라피의 미추홀구 도화동 이용 안내입니다. 60,000원부터 확인되는 가격 정보와 60분·90분 코스 시간을 함께 살펴보고 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다."
"DESCRIPTION_TEMPLATE","448","업체상세","3","loc x 지역의 x 이용 정보를 정리했습니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 가격과 이용시간 연락 방법을 확인해 필요한 내용을 loc 비교할 수 있습니다","shops/gyeonggi/yangpyeong/양서면/한국미인테라피/index.html || 양평군 양서면 지역의 한국미인테라피 이용 정보를 정리했습니다. 60분·90분 시간 구성과 100,000원부터 시작하는 가격을 확인하면서 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/gyeonggi/paju/문산읍/love테라피/index.html || 파주시 문산읍 지역의 love테라피 이용 정보를 정리했습니다. 60분·90분 시간 구성과 70,000원부터 시작하는 가격을 확인하면서 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다.","shops/incheon/ongjin-gun/연평면/한국미인테라피/index.html || 옹진군 연평면 지역의 한국미인테라피 이용 정보를 정리했습니다. 60분·90분 시간 구성과 100,000원부터 시작하는 가격을 확인하면서 가격과 이용시간, 연락 방법을 확인해 필요한 내용을 미리 비교할 수 있습니다."
"DESCRIPTION_TEMPLATE","449","업체상세","3","x 의 코스와 운영 정보를 loc x 기준으로 안내합니다 n n 시간 구성과 n n 부터 시작하는 가격을 확인하면서 이용 가능한 코스와 가격 영업시간 전화 문자 문의 정보를 확인할 수 있습니다","shops/gyeonggi/yeoncheon/군남면/너무이쁜테라피/index.html || 너무이쁜테라피의 코스와 운영 정보를 연천군 군남면 기준으로 안내합니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/gyeonggi/paju/탄현면/love테라피/index.html || love테라피의 코스와 운영 정보를 파주시 탄현면 기준으로 안내합니다. 60분·90분 시간 구성과 70,000원부터 시작하는 가격을 확인하면서 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다.","shops/other/cheongju/seowon-gu/남이면/레드테라피/index.html || 레드테라피의 코스와 운영 정보를 서원구 남이면 기준으로 안내합니다. 60분·90분 시간 구성과 60,000원부터 시작하는 가격을 확인하면서 이용 가능한 코스와 가격, 영업시간, 전화·문자 문의 정보를 확인할 수 있습니다."
"DESCRIPTION_TEMPLATE","450","업체상세","3","x 의 코스와 운영 정보를 loc x 기준으로 안내합니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 가격 코스 구성 영업시간과 문의 수단을 순서대로 확인할 수 있습니다","shops/gyeonggi/yangpyeong/단월면/한국미인테라피/index.html || 한국미인테라피의 코스와 운영 정보를 양평군 단월면 기준으로 안내합니다. 100,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.","shops/incheon/namdong-gu/구월동/한국미인테라피/index.html || 한국미인테라피의 코스와 운영 정보를 남동구 구월동 기준으로 안내합니다. 100,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다.","shops/other/daejeon/dong-gu/신인동/S썸바디테라피/index.html || S썸바디테라피의 코스와 운영 정보를 동구 신인동 기준으로 안내합니다. 50,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격, 코스 구성, 영업시간과 문의 수단을 순서대로 확인할 수 있습니다."
"DESCRIPTION_TEMPLATE","451","지역SEO","3","loc 지역 이용 정보 주변의 loc loc loc 등 연결 지역을 중심으로 위치 정보를 구성했습니다 인접 생활권과 주변 위치를 확인해 loc 동선을 검토할 때 활용할 수 있습니다","massage/포승읍-출장마사지-평택시-생활권-지역정보-이용안내/index.html || 포승읍 지역 이용 정보 주변의 고덕면·서탄면·안중읍 등 연결 지역을 중심으로 위치 정보를 구성했습니다. 인접 생활권과 주변 위치를 확인해 이동 동선을 검토할 때 활용할 수 있습니다.","massage/길상면-출장마사지-인천-강화군-생활권-지역정보-이용안내/index.html || 길상면 지역 이용 정보 주변의 강화읍·교동면·내가면 등 연결 지역을 중심으로 위치 정보를 구성했습니다. 인접 생활권과 주변 위치를 확인해 이동 동선을 검토할 때 활용할 수 있습니다.","massage/옥천면-출장마사지-양평군-생활권-지역정보-이용안내/index.html || 옥천면 지역 이용 정보 주변의 강상면·강하면·개군면 등 연결 지역을 중심으로 위치 정보를 구성했습니다. 인접 생활권과 주변 위치를 확인해 이동 동선을 검토할 때 활용할 수 있습니다."
"DESCRIPTION_TEMPLATE","452","업체상세","3","loc x 에서 x 이용 전 확인할 정보를 모았습니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 코스별 이용시간과 가격 운영시간 및 연락 방법을 비교할 수 있습니다","shops/gyeonggi/yangju/장흥면/한국미인테라피/index.html || 양주시 장흥면에서 한국미인테라피 이용 전 확인할 정보를 모았습니다. 100,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/gyeonggi/yeoju/산북면/love테라피/index.html || 여주시 산북면에서 love테라피 이용 전 확인할 정보를 모았습니다. 70,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다.","shops/other/cheongju/sangdang-gu/미원면/S썸바디테라피/index.html || 상당구 미원면에서 S썸바디테라피 이용 전 확인할 정보를 모았습니다. 50,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 코스별 이용시간과 가격, 운영시간 및 연락 방법을 비교할 수 있습니다."
"DESCRIPTION_TEMPLATE","453","업체상세","3","loc x 지역의 x 이용 정보를 정리했습니다 n n 부터 시작하는 가격과 n n 코스 정보를 바탕으로 가격과 코스 구성 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다","shops/gyeonggi/uiwang/부곡동/너무이쁜테라피/index.html || 의왕시 부곡동 지역의 너무이쁜테라피 이용 정보를 정리했습니다. 60,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격과 코스 구성, 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다.","shops/gyeonggi/hanam/춘궁동/프리미엄테라피/index.html || 하남시 춘궁동 지역의 프리미엄테라피 이용 정보를 정리했습니다. 60,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격과 코스 구성, 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다.","shops/other/daejeon/yuseong-gu/온천동/S썸바디테라피/index.html || 유성구 온천동 지역의 S썸바디테라피 이용 정보를 정리했습니다. 50,000원부터 시작하는 가격과 60분·90분 코스 정보를 바탕으로 가격과 코스 구성, 영업시간 및 연락 수단을 비교해 이용 전 참고할 수 있습니다."
"DESCRIPTION_TEMPLATE","454","업체상세","3","x 의 loc x 운영 정보와 문의 방법을 정리했습니다 n n 코스와 n n 부터 확인되는 가격 정보를 포함해 이용 전 필요한 코스 가격 운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다","shops/gyeonggi/uijeongbu/가능동/love테라피/index.html || love테라피의 의정부시 가능동 운영 정보와 문의 방법을 정리했습니다. 60분·90분 코스와 70,000원부터 확인되는 가격 정보를 포함해 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.","shops/gyeonggi/pocheon/포천동/너무이쁜테라피/index.html || 너무이쁜테라피의 포천시 포천동 운영 정보와 문의 방법을 정리했습니다. 60분·90분 코스와 60,000원부터 확인되는 가격 정보를 포함해 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다.","shops/incheon/namdong-gu/장수서창동/love테라피/index.html || love테라피의 남동구 장수서창동 운영 정보와 문의 방법을 정리했습니다. 60분·90분 코스와 70,000원부터 확인되는 가격 정보를 포함해 이용 전 필요한 코스·가격·운영시간과 연락 정보를 한 번에 살펴볼 수 있습니다."
