"Type","Group","Class","Count","Template","Sample1","Sample2","Sample3"
"DESCRIPTION_TEMPLATE","112","지역SEO","4","loc 주변 생활권을 기준으로 현재 위치와 인접 지역을 확인하는 방법을 정리했습니다 서울 loc loc kw 이용 전 지역 선택과 loc 범위를 살펴보세요","massage/은천동-출장마사지-관악구-생활권-이동동선-지역정보-이용전-안내/index.html || 은천동 주변 생활권을 기준으로 현재 위치와 인접 지역을 확인하는 방법을 정리했습니다. 서울 관악구 은천동 출장마사지 이용 전 지역 선택과 이동 범위를 살펴보세요.","massage/신월동-출장마사지-양천구-생활권-이동동선-지역정보-이용전-안내/index.html || 신월동 주변 생활권을 기준으로 현재 위치와 인접 지역을 확인하는 방법을 정리했습니다. 서울 양천구 신월동 출장마사지 이용 전 지역 선택과 이동 범위를 살펴보세요.","massage/한강로동-출장마사지-용산구-생활권-이동동선-지역정보-이용전-안내/index.html || 한강로동 주변 생활권을 기준으로 현재 위치와 인접 지역을 확인하는 방법을 정리했습니다. 서울 용산구 한강로동 출장마사지 이용 전 지역 선택과 이동 범위를 살펴보세요."
"DESCRIPTION_TEMPLATE","113","지역SEO","4","주거권과 일상 loc 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다 광주 x loc kw 이용 전 위치와 인접 생활권을 비교해 보세요","massage/매곡동-출장마사지-광주-북구-생활권-이동동선-지역정보-이용전-안내/index.html || 주거권과 일상 이동 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다. 광주 북구 매곡동 출장마사지 이용 전 위치와 인접 생활권을 비교해 보세요.","massage/주월동-출장마사지-광주-남구-생활권-이동동선-지역정보-이용전-안내/index.html || 주거권과 일상 이동 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다. 광주 남구 주월동 출장마사지 이용 전 위치와 인접 생활권을 비교해 보세요.","massage/치평동-출장마사지-광주-서구-생활권-이동동선-지역정보-이용전-안내/index.html || 주거권과 일상 이동 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다. 광주 서구 치평동 출장마사지 이용 전 위치와 인접 생활권을 비교해 보세요."
"DESCRIPTION_TEMPLATE","114","지역SEO","4","loc 생활권의 기본적인 loc 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다 x loc loc kw 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요","massage/봉명동-출장마사지-청주-흥덕구-생활권-이동동선-지역정보-이용전-안내/index.html || 봉명동 생활권의 기본적인 이동 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다. 청주 흥덕구 봉명동 출장마사지 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요.","massage/봉림동-출장마사지-창원-의창구-생활권-이동동선-지역정보-이용전-안내/index.html || 봉림동 생활권의 기본적인 이동 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다. 창원 의창구 봉림동 출장마사지 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요.","massage/팔룡동-출장마사지-창원-의창구-생활권-이동동선-지역정보-이용전-안내/index.html || 팔룡동 생활권의 기본적인 이동 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다. 창원 의창구 팔룡동 출장마사지 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요."
"DESCRIPTION_TEMPLATE","115","지역SEO","4","loc 생활권의 기본적인 loc 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다 서울 loc loc kw 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요","massage/화양동-출장마사지-광진구-생활권-이동동선-지역정보-이용전-안내/index.html || 화양동 생활권의 기본적인 이동 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다. 서울 광진구 화양동 출장마사지 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요.","massage/천연동-출장마사지-서대문구-생활권-이동동선-지역정보-이용전-안내/index.html || 천연동 생활권의 기본적인 이동 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다. 서울 서대문구 천연동 출장마사지 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요.","massage/증산동-출장마사지-은평구-생활권-이동동선-지역정보-이용전-안내/index.html || 증산동 생활권의 기본적인 이동 방향과 인접 지역 확인 방법을 한 페이지에 정리했습니다. 서울 은평구 증산동 출장마사지 이용 전 현재 위치와 지역 범위를 먼저 확인해 보세요."
"DESCRIPTION_TEMPLATE","116","지역SEO","4","속한 동들을 기준으로 현재 위치와 인접 생활권을 한눈에 확인할 수 있습니다 x x kw 이용 전 지역 선택과 loc 범위를 살펴보세요","massage/other/cheongju/heungdeok-gu/청주-흥덕구-출장마사지-동별-생활권-지역안내/index.html || 속한 동들을 기준으로 현재 위치와 인접 생활권을 한눈에 확인할 수 있습니다. 청주 흥덕구 출장마사지 이용 전 지역 선택과 이동 범위를 살펴보세요.","massage/other/cheonan/seobuk-gu/천안-서북구-출장마사지-동별-생활권-지역안내/index.html || 속한 동들을 기준으로 현재 위치와 인접 생활권을 한눈에 확인할 수 있습니다. 천안 서북구 출장마사지 이용 전 지역 선택과 이동 범위를 살펴보세요.","massage/other/changwon/seongsan-gu/창원-성산구-출장마사지-동별-생활권-지역안내/index.html || 속한 동들을 기준으로 현재 위치와 인접 생활권을 한눈에 확인할 수 있습니다. 창원 성산구 출장마사지 이용 전 지역 선택과 이동 범위를 살펴보세요."
"DESCRIPTION_TEMPLATE","117","업체상세","4","계룡 x 지역의 x 안내입니다 영업시간 코스와 가격 전화 문자 문의 주변 위치 정보를 확인할 수 있습니다","shops/other/gyeryong/금암동/S썸바디테라피/index.html || 계룡 금암동 지역의 S썸바디테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","shops/other/gyeryong/두마면/S썸바디테라피/index.html || 계룡 두마면 지역의 S썸바디테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다.","shops/other/gyeryong/신도안면/S썸바디테라피/index.html || 계룡 신도안면 지역의 S썸바디테라피 안내입니다. 영업시간, 코스와 가격, 전화·문자 문의, 주변 위치 정보를 확인할 수 있습니다."
"DESCRIPTION_TEMPLATE","118","지역SEO","4","주거권과 일상 loc 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다 x loc loc 생활권 이용 이용 전 위치와 인접 생활권을 비교해 보세요","massage/금천동-출장마사지-청주-상당구-생활권-이동동선-지역정보-이용전-안내/index.html || 주거권과 일상 이동 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다. 청주 상당구 금천동 생활권 이용 이용 전 위치와 인접 생활권을 비교해 보세요.","massage/봉명동-출장마사지-천안-동남구-생활권-이동동선-지역정보-이용전-안내/index.html || 주거권과 일상 이동 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다. 천안 동남구 봉명동 생활권 이용 이용 전 위치와 인접 생활권을 비교해 보세요.","massage/송현동-출장마사지-대구-달서구-생활권-이동동선-지역정보-이용전-안내/index.html || 주거권과 일상 이동 범위를 중심으로 지역 정보를 먼저 확인할 수 있게 정리했습니다. 대구 달서구 송현동 생활권 이용 이용 전 위치와 인접 생활권을 비교해 보세요."
"DESCRIPTION_TEMPLATE","119","지역SEO","4","loc 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다 광주 x loc 지역 이용 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다","massage/금호동-출장마사지-광주-서구-생활권-이동동선-지역정보-이용전-안내/index.html || 금호동 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다. 광주 서구 금호동 지역 이용 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다.","massage/두암동-출장마사지-광주-북구-생활권-이동동선-지역정보-이용전-안내/index.html || 두암동 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다. 광주 북구 두암동 지역 이용 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다.","massage/석곡동-출장마사지-광주-북구-생활권-이동동선-지역정보-이용전-안내/index.html || 석곡동 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다. 광주 북구 석곡동 지역 이용 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다."
"DESCRIPTION_TEMPLATE","120","지역SEO","4","loc 주변의 생활권과 loc 흐름을 먼저 살펴보고 현재 위치를 설명하기 좋은 기준을 정리했습니다 x loc loc 지역 이용 이용 전 지역 범위와 위치 정보를 확인해 보세요","massage/웅동동-출장마사지-창원-진해구-생활권-이동동선-지역정보-이용전-안내/index.html || 웅동동 주변의 생활권과 이동 흐름을 먼저 살펴보고 현재 위치를 설명하기 좋은 기준을 정리했습니다. 창원 진해구 웅동동 지역 이용 이용 전 지역 범위와 위치 정보를 확인해 보세요.","massage/월성동-출장마사지-대구-달서구-생활권-이동동선-지역정보-이용전-안내/index.html || 월성동 주변의 생활권과 이동 흐름을 먼저 살펴보고 현재 위치를 설명하기 좋은 기준을 정리했습니다. 대구 달서구 월성동 지역 이용 이용 전 지역 범위와 위치 정보를 확인해 보세요.","massage/지산동-출장마사지-대구-수성구-생활권-이동동선-지역정보-이용전-안내/index.html || 지산동 주변의 생활권과 이동 흐름을 먼저 살펴보고 현재 위치를 설명하기 좋은 기준을 정리했습니다. 대구 수성구 지산동 지역 이용 이용 전 지역 범위와 위치 정보를 확인해 보세요."
"DESCRIPTION_TEMPLATE","121","지역SEO","4","loc 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다 loc x loc kw 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다","massage/고성동-출장마사지-대구-북구-생활권-이동동선-지역정보-이용전-안내/index.html || 고성동 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다. 대구 북구 고성동 출장마사지 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다.","massage/내당동-출장마사지-대구-서구-생활권-이동동선-지역정보-이용전-안내/index.html || 내당동 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다. 대구 서구 내당동 출장마사지 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다.","massage/방촌동-출장마사지-대구-동구-생활권-이동동선-지역정보-이용전-안내/index.html || 방촌동 주변에서 현재 위치를 파악할 때 필요한 생활권 기준과 지역 선택 방법을 정리했습니다. 대구 동구 방촌동 출장마사지 이용 전 가까운 범위와 이용 정보를 확인할 수 있습니다."
